 C2 : 62    2(1a:6 2c:12)
 C2 : 2    2(2b:12 2c:6)
 C2 : 1    2(2c:18)
 C3 : 150    3(1a:6 3c:12)
 C3 : 76    3(3b:18)
 C3 : 144    3(3c:18)
 C6 : 354    6(1a:6 6c:12)
 S2 : 1    2(2c:18)
 S4 : 156    4(2c:6 4b:12)
 S6 : 195    6(6b:18)
 D2 : 2,74    2(2b:12 2c:6) x 2(1a:6 2c:12)
 D2 : 2,15    2(2b:12 2c:6) x 2(2b:12 2c:6)
 D2 : 1,62    2(2c:18) x 2(1a:6 2c:12)
 D2 : 1,5    2(2c:18) x 2(2b:12 2c:6)
 D3 : 150,1    3(1a:6 3c:12) x 2(2c:18)
 D3 : 144,2    3(3c:18) x 2(2b:12 2c:6)
 D3 : 144,1    3(3c:18) x 2(2c:18)
