 C2 : 213    2(1a:16 2c:128 2e:48)
 C2 : 1    2(2b:16 2c:16 2d:80 2e:80)
 C2 : 2    2(2e:192)
 C3 : 272    3(3b:24 3c:24 3d:72 3e:72)
 C4 : 401    4(4c:32 4d:64 4e:96)
 C4 : 400    4(4c:48 4d:128 4e:16)
 C4 : 403    4(4c:64 4d:64 4e:64)
 C4 : 471    4(4c:96 4d:64 4e:32)
 C4 : 411    4(4d:128 4e:64)
 C4 : 482    4(4d:192)
 C8 : 1091    8(8b:16 8c:16 8d:112 8e:48)
 C8 : 1088    8(8c:64 8d:96 8e:32)
 C8 : 1337    8(8c:96 8d:96)
 C8 : 1160    8(8d:160 8e:32)
 C8 : 1548    8(8d:96 8e:96)
 S2 : 2    2(2e:192)
 S4 : 401    4(4c:32 4d:64 4e:96)
 S4 : 400    4(4c:48 4d:128 4e:16)
 S4 : 403    4(4c:64 4d:64 4e:64)
 S4 : 471    4(4c:96 4d:64 4e:32)
 S4 : 411    4(4d:128 4e:64)
 S4 : 482    4(4d:192)
 S6 : 960    6(6c:24 6d:144 6e:24)
 S8 : 1091    8(8b:16 8c:16 8d:112 8e:48)
 S8 : 1186    8(8b:16 8c:32 8d:48 8e:96)
 S8 : 1156    8(8b:16 8c:64 8d:48 8e:64)
 S8 : 1089    8(8c:48 8d:96 8e:48)
 S8 : 1088    8(8c:64 8d:96 8e:32)
 S8 : 1337    8(8c:96 8d:96)
 S8 : 1160    8(8d:160 8e:32)
 S8 : 1548    8(8d:96 8e:96)
 D2 : 213,221    2(1a:16 2c:128 2e:48) x 2(1a:16 2c:128 2e:48)
 D2 : 1,7    2(2b:16 2c:16 2d:80 2e:80) x 2(2b:16 2c:16 2d:80 2e:80)
 D2 : 2,213    2(2e:192) x 2(1a:16 2c:128 2e:48)
 D2 : 2,1    2(2e:192) x 2(2b:16 2c:16 2d:80 2e:80)
 D2 : 2,3    2(2e:192) x 2(2e:192)
 D3 : 272,15    3(3b:24 3c:24 3d:72 3e:72) x 2(2b:16 2c:16 2d:80 2e:80)
 D4 : 401,239    4(4c:32 4d:64 4e:96) x 2(1a:16 2c:128 2e:48)
 D4 : 401,54    4(4c:32 4d:64 4e:96) x 2(2b:16 2c:16 2d:80 2e:80)
 D4 : 401,2    4(4c:32 4d:64 4e:96) x 2(2e:192)
 D4 : 400,222    4(4c:48 4d:128 4e:16) x 2(1a:16 2c:128 2e:48)
 D4 : 400,1    4(4c:48 4d:128 4e:16) x 2(2b:16 2c:16 2d:80 2e:80)
 D4 : 400,6    4(4c:48 4d:128 4e:16) x 2(2e:192)
 D4 : 403,1    4(4c:64 4d:64 4e:64) x 2(2b:16 2c:16 2d:80 2e:80)
 D4 : 471,214    4(4c:96 4d:64 4e:32) x 2(1a:16 2c:128 2e:48)
 D4 : 471,5    4(4c:96 4d:64 4e:32) x 2(2b:16 2c:16 2d:80 2e:80)
 D4 : 411,39    4(4d:128 4e:64) x 2(2b:16 2c:16 2d:80 2e:80)
 D4 : 411,2    4(4d:128 4e:64) x 2(2e:192)
 D4 : 482,5    4(4d:192) x 2(2b:16 2c:16 2d:80 2e:80)
 D8 : 1091,46    8(8b:16 8c:16 8d:112 8e:48) x 2(2b:16 2c:16 2d:80 2e:80)
 D8 : 1088,214    8(8c:64 8d:96 8e:32) x 2(1a:16 2c:128 2e:48)
 D8 : 1088,3    8(8c:64 8d:96 8e:32) x 2(2e:192)
 D8 : 1337,5    8(8c:96 8d:96) x 2(2b:16 2c:16 2d:80 2e:80)
 D8 : 1160,239    8(8d:160 8e:32) x 2(1a:16 2c:128 2e:48)
 D8 : 1160,56    8(8d:160 8e:32) x 2(2b:16 2c:16 2d:80 2e:80)
 D8 : 1160,14    8(8d:160 8e:32) x 2(2e:192)
 D8 : 1548,1    8(8d:96 8e:96) x 2(2b:16 2c:16 2d:80 2e:80)
 T  : 272,17,23    3(3b:24 3c:24 3d:72 3e:72) x 2(2e:192) x 2(2e:192)
 O  : 276,400,30    3(3b:24 3c:24 3d:72 3e:72) x 4(4c:48 4d:128 4e:16) x 2(2e:192)
