 C2 : 229    2(1a:16 2c:32)
 C2 : 1    2(2b:32 2c:16)
 C2 : 2    2(2c:48)
 C3 : 520    3(1a:12 3c:36)
 C3 : 232    3(3b:36 3c:12)
 C3 : 243    3(3c:48)
 C4 : 930    4(1a:16 4c:32)
 C4 : 528    4(4b:32 4c:16)
 C4 : 555    4(4c:48)
 C6 : 936    6(6b:24 6c:24)
 C6 : 957    6(6b:48)
 S2 : 2    2(2c:48)
 S4 : 542    4(2c:16 4b:16 4c:16)
 S4 : 536    4(2c:16 4b:32)
 S4 : 595    4(2c:16 4c:32)
 S4 : 528    4(4b:32 4c:16)
 S4 : 555    4(4c:48)
 S6 : 941    6(2c:12 6b:24 6c:12)
 S6 : 936    6(6b:24 6c:24)
 S6 : 957    6(6b:48)
 S8 : 1443    8(2c:16 8b:32)
 S12 : 1729   12(12b:48)
 D2 : 1,231    2(2b:32 2c:16) x 2(1a:16 2c:32)
 D2 : 1,19    2(2b:32 2c:16) x 2(2b:32 2c:16)
 D2 : 2,229    2(2c:48) x 2(1a:16 2c:32)
 D2 : 2,4    2(2c:48) x 2(2b:32 2c:16)
 D2 : 2,5    2(2c:48) x 2(2c:48)
 D3 : 520,18    3(1a:12 3c:36) x 2(2c:48)
 D3 : 243,6    3(3c:48) x 2(2b:32 2c:16)
 D3 : 243,36    3(3c:48) x 2(2c:48)
 D4 : 930,5    4(1a:16 4c:32) x 2(2c:48)
 D4 : 528,1    4(4b:32 4c:16) x 2(2b:32 2c:16)
 D4 : 528,5    4(4b:32 4c:16) x 2(2c:48)
 D4 : 555,8    4(4c:48) x 2(2b:32 2c:16)
 D4 : 555,3    4(4c:48) x 2(2c:48)
 D6 : 936,11    6(6b:24 6c:24) x 2(2b:32 2c:16)
 D6 : 936,26    6(6b:24 6c:24) x 2(2c:48)
 D6 : 957,1    6(6b:48) x 2(2b:32 2c:16)
 D6 : 957,26    6(6b:48) x 2(2c:48)
 T  : 232,3,52    3(3b:36 3c:12) x 2(2c:48) x 2(2c:48)
