 C2 : 52    2(1a:16 2c:48)
 C2 : 1    2(2b:16 2c:48)
 C2 : 12    2(2c:64)
 C3 : 56    3(1a:1 3b:12 3c:51)
 C4 : 185    4(4b:16 4c:48)
 C4 : 184    4(4c:64)
 C8 : 417    8(8c:64)
 S2 : 12    2(2c:64)
 S4 : 185    4(4b:16 4c:48)
 S4 : 184    4(4c:64)
 S8 : 416    8(8b:32 8c:32)
 S8 : 417    8(8c:64)
 D2 : 52,53    2(1a:16 2c:48) x 2(1a:16 2c:48)
 D2 : 1,13    2(2b:16 2c:48) x 2(2b:16 2c:48)
 D2 : 12,52    2(2c:64) x 2(1a:16 2c:48)
 D2 : 12,1    2(2c:64) x 2(2b:16 2c:48)
 D2 : 12,15    2(2c:64) x 2(2c:64)
 D4 : 185,52    4(4b:16 4c:48) x 2(1a:16 2c:48)
 D4 : 185,14    4(4b:16 4c:48) x 2(2b:16 2c:48)
 D4 : 184,2    4(4c:64) x 2(2b:16 2c:48)
 D8 : 417,1    8(8c:64) x 2(2b:16 2c:48)
 T  : 56,12,15    3(1a:1 3b:12 3c:51) x 2(2c:64) x 2(2c:64)
