 C2 : 293    2(1a:32 2c:64)
 C2 : 2    2(2b:16 2c:64 2d:16)
 C2 : 4    2(2c:40 2d:56)
 C2 : 1    2(2c:64 2d:32)
 C2 : 37    2(2d:96)
 C3 : 296    3(3b:24 3c:72)
 C4 : 762    4(1a:32 4c:64)
 C4 : 432    4(4b:16 4c:64 4d:16)
 C4 : 425    4(4b:16 4c:80)
 C4 : 479    4(4c:64 4d:32)
 C4 : 444    4(4d:96)
 C8 : 897    8(8c:64 8d:32)
 C8 : 898    8(8c:96)
 C8 : 924    8(8d:96)
 S2 : 4    2(2c:40 2d:56)
 S2 : 1    2(2c:64 2d:32)
 S2 : 37    2(2d:96)
 S4 : 424    4(2c:24 2d:8 4c:16 4d:48)
 S4 : 436    4(2c:32 4c:32 4d:32)
 S4 : 494    4(2d:32 4d:64)
 S4 : 432    4(4b:16 4c:64 4d:16)
 S4 : 425    4(4b:16 4c:80)
 S4 : 479    4(4c:64 4d:32)
 S4 : 444    4(4d:96)
 S6 : 768    6(6b:24 6c:72)
 S8 : 970    8(2c:16 2d:16 8c:32 8d:32)
 S8 : 953    8(2c:16 2d:16 8c:64)
 S8 : 896    8(8b:16 8c:64 8d:16)
 S8 : 899    8(8b:16 8c:72 8d:8)
 S8 : 897    8(8c:64 8d:32)
 S8 : 898    8(8c:96)
 S8 : 924    8(8d:96)
 D2 : 293,294    2(1a:32 2c:64) x 2(1a:32 2c:64)
 D2 : 2,293    2(2b:16 2c:64 2d:16) x 2(1a:32 2c:64)
 D2 : 2,41    2(2b:16 2c:64 2d:16) x 2(2b:16 2c:64 2d:16)
 D2 : 4,293    2(2c:40 2d:56) x 2(1a:32 2c:64)
 D2 : 4,57    2(2c:40 2d:56) x 2(2b:16 2c:64 2d:16)
 D2 : 4,23    2(2c:40 2d:56) x 2(2c:40 2d:56)
 D2 : 1,293    2(2c:64 2d:32) x 2(1a:32 2c:64)
 D2 : 1,2    2(2c:64 2d:32) x 2(2b:16 2c:64 2d:16)
 D2 : 1,4    2(2c:64 2d:32) x 2(2c:40 2d:56)
 D2 : 1,3    2(2c:64 2d:32) x 2(2c:64 2d:32)
 D2 : 37,293    2(2d:96) x 2(1a:32 2c:64)
 D2 : 37,2    2(2d:96) x 2(2b:16 2c:64 2d:16)
 D2 : 37,4    2(2d:96) x 2(2c:40 2d:56)
 D2 : 37,1    2(2d:96) x 2(2c:64 2d:32)
 D3 : 296,16    3(3b:24 3c:72) x 2(2b:16 2c:64 2d:16)
 D4 : 762,7    4(1a:32 4c:64) x 2(2b:16 2c:64 2d:16)
 D4 : 762,4    4(1a:32 4c:64) x 2(2c:40 2d:56)
 D4 : 432,293    4(4b:16 4c:64 4d:16) x 2(1a:32 2c:64)
 D4 : 432,7    4(4b:16 4c:64 4d:16) x 2(2b:16 2c:64 2d:16)
 D4 : 432,81    4(4b:16 4c:64 4d:16) x 2(2c:40 2d:56)
 D4 : 432,1    4(4b:16 4c:64 4d:16) x 2(2c:64 2d:32)
 D4 : 425,294    4(4b:16 4c:80) x 2(1a:32 2c:64)
 D4 : 425,67    4(4b:16 4c:80) x 2(2b:16 2c:64 2d:16)
 D4 : 425,5    4(4b:16 4c:80) x 2(2c:40 2d:56)
 D4 : 425,3    4(4b:16 4c:80) x 2(2c:64 2d:32)
 D4 : 479,57    4(4c:64 4d:32) x 2(2b:16 2c:64 2d:16)
 D4 : 479,4    4(4c:64 4d:32) x 2(2c:40 2d:56)
 D4 : 444,2    4(4d:96) x 2(2b:16 2c:64 2d:16)
 D8 : 897,7    8(8c:64 8d:32) x 2(2b:16 2c:64 2d:16)
 D8 : 898,7    8(8c:96) x 2(2b:16 2c:64 2d:16)
 D8 : 924,2    8(8d:96) x 2(2b:16 2c:64 2d:16)
 T  : 296,1,3    3(3b:24 3c:72) x 2(2c:64 2d:32) x 2(2c:64 2d:32)
 O  : 299,425,3    3(3b:24 3c:72) x 4(4b:16 4c:80) x 2(2c:64 2d:32)
