 C2 : 30    2(1a:2 2c:32 2e:8)
 C2 : 1    2(2b:12 2c:12 2d:12 2e:6)
 C2 : 8    2(2e:42)
 C3 : 100    3(3b:12 3c:30)
 C4 : 198    4(1a:2 4c:24 4d:16)
 S2 : 8    2(2e:42)
 S4 : 156    4(2e:2 4b:16 4c:24)
 S6 : 240    6(6c:30 6d:12)
 S8 : 456    8(2e:2 8b:8 8c:16 8d:16)
 S8 : 457    8(2e:2 8c:32 8d:8)
 D2 : 30,32    2(1a:2 2c:32 2e:8) x 2(1a:2 2c:32 2e:8)
 D2 : 1,35    2(2b:12 2c:12 2d:12 2e:6) x 2(1a:2 2c:32 2e:8)
 D2 : 1,4    2(2b:12 2c:12 2d:12 2e:6) x 2(2b:12 2c:12 2d:12 2e:6)
 D2 : 8,30    2(2e:42) x 2(1a:2 2c:32 2e:8)
 D2 : 8,1    2(2e:42) x 2(2b:12 2c:12 2d:12 2e:6)
 D3 : 100,32    3(3b:12 3c:30) x 2(1a:2 2c:32 2e:8)
 D3 : 100,2    3(3b:12 3c:30) x 2(2b:12 2c:12 2d:12 2e:6)
 D4 : 198,33    4(1a:2 4c:24 4d:16) x 2(1a:2 2c:32 2e:8)
 D4 : 198,11    4(1a:2 4c:24 4d:16) x 2(2b:12 2c:12 2d:12 2e:6)
 T  : 100,30,49    3(3b:12 3c:30) x 2(1a:2 2c:32 2e:8) x 2(1a:2 2c:32 2e:8)
 O  : 103,198,50    3(3b:12 3c:30) x 4(1a:2 4c:24 4d:16) x 2(1a:2 2c:32 2e:8)
