 C2 : 252    2(1a:32 2c:96)
 C2 : 1    2(2b:32 2c:32 2d:64)
 C2 : 5    2(2c:64 2d:64)
 C2 : 2    2(2d:96 2e:32)
 C2 : 15    2(2e:128)
 C3 : 256    3(1a:2 3b:24 3c:60 3d:42)
 C4 : 388    4(4b:16 4c:48 4d:64)
 C4 : 460    4(4b:32 4c:64 4d:32)
 C4 : 395    4(4c:128)
 C4 : 397    4(4c:64 4d:64)
 C4 : 384    4(4c:96 4d:32)
 C4 : 390    4(4d:128)
 C8 : 1220    8(8c:64 8d:64)
 C8 : 1216    8(8c:96 8d:32)
 S2 : 5    2(2c:64 2d:64)
 S2 : 2    2(2d:96 2e:32)
 S2 : 15    2(2e:128)
 S4 : 411    4(2c:24 2e:8 4c:48 4d:48)
 S4 : 388    4(4b:16 4c:48 4d:64)
 S4 : 460    4(4b:32 4c:64 4d:32)
 S4 : 395    4(4c:128)
 S4 : 397    4(4c:64 4d:64)
 S4 : 384    4(4c:96 4d:32)
 S4 : 390    4(4d:128)
 S6 : 833    6(2e:2 6b:24 6c:66 6d:36)
 S6 : 832    6(2e:2 6c:90 6d:36)
 S8 : 1269    8(8b:32 8c:32 8d:64)
 S8 : 1217    8(8b:32 8c:64 8d:32)
 S8 : 1220    8(8c:64 8d:64)
 S8 : 1216    8(8c:96 8d:32)
 S16 : 2304   16(16b:16 16c:80 16d:32)
 D2 : 252,253    2(1a:32 2c:96) x 2(1a:32 2c:96)
 D2 : 1,17    2(2b:32 2c:32 2d:64) x 2(2b:32 2c:32 2d:64)
 D2 : 5,252    2(2c:64 2d:64) x 2(1a:32 2c:96)
 D2 : 5,1    2(2c:64 2d:64) x 2(2b:32 2c:32 2d:64)
 D2 : 5,11    2(2c:64 2d:64) x 2(2c:64 2d:64)
 D2 : 2,252    2(2d:96 2e:32) x 2(1a:32 2c:96)
 D2 : 2,5    2(2d:96 2e:32) x 2(2c:64 2d:64)
 D2 : 2,29    2(2d:96 2e:32) x 2(2d:96 2e:32)
 D2 : 15,252    2(2e:128) x 2(1a:32 2c:96)
 D2 : 15,1    2(2e:128) x 2(2b:32 2c:32 2d:64)
 D2 : 15,5    2(2e:128) x 2(2c:64 2d:64)
 D2 : 15,2    2(2e:128) x 2(2d:96 2e:32)
 D4 : 388,252    4(4b:16 4c:48 4d:64) x 2(1a:32 2c:96)
 D4 : 388,9    4(4b:16 4c:48 4d:64) x 2(2b:32 2c:32 2d:64)
 D4 : 388,5    4(4b:16 4c:48 4d:64) x 2(2c:64 2d:64)
 D4 : 388,29    4(4b:16 4c:48 4d:64) x 2(2d:96 2e:32)
 D4 : 460,254    4(4b:32 4c:64 4d:32) x 2(1a:32 2c:96)
 D4 : 460,21    4(4b:32 4c:64 4d:32) x 2(2b:32 2c:32 2d:64)
 D4 : 460,2    4(4b:32 4c:64 4d:32) x 2(2d:96 2e:32)
 D4 : 395,43    4(4c:128) x 2(2b:32 2c:32 2d:64)
 D4 : 395,5    4(4c:128) x 2(2c:64 2d:64)
 D4 : 397,4    4(4c:64 4d:64) x 2(2b:32 2c:32 2d:64)
 D4 : 384,254    4(4c:96 4d:32) x 2(1a:32 2c:96)
 D4 : 384,9    4(4c:96 4d:32) x 2(2b:32 2c:32 2d:64)
 D4 : 384,5    4(4c:96 4d:32) x 2(2c:64 2d:64)
 D4 : 384,2    4(4c:96 4d:32) x 2(2d:96 2e:32)
 D4 : 390,4    4(4d:128) x 2(2b:32 2c:32 2d:64)
 D8 : 1220,1    8(8c:64 8d:64) x 2(2b:32 2c:32 2d:64)
 T  : 256,11,12    3(1a:2 3b:24 3c:60 3d:42) x 2(2c:64 2d:64) x 2(2c:64 2d:64)
 O  : 285,384,12    3(1a:2 3b:24 3c:60 3d:42) x 4(4c:96 4d:32) x 2(2c:64 2d:64)
