 C2 : 193    2(1a:24 2c:48)
 C2 : 3    2(2b:16 2c:16 2d:40)
 C2 : 1    2(2c:36 2d:12 2e:24)
 C2 : 4    2(2c:56 2e:16)
 C2 : 2    2(2d:72)
 C3 : 414    3(1a:6 3c:36 3d:18 3e:12)
 C3 : 196    3(3b:18 3c:18 3d:36)
 C3 : 231    3(3c:72)
 C3 : 408    3(3e:72)
 C4 : 438    4(4c:48 4d:24)
 C4 : 439    4(4d:72)
 C6 : 700    6(6b:12 6c:36 6d:24)
 C6 : 708    6(6b:72)
 C6 : 713    6(6c:72)
 C6 : 692    6(6d:72)
 S2 : 1    2(2c:36 2d:12 2e:24)
 S2 : 4    2(2c:56 2e:16)
 S2 : 2    2(2d:72)
 S4 : 444    4(2c:12 2d:12 4b:24 4c:24)
 S4 : 453    4(2c:16 2d:8 4b:16 4d:32)
 S4 : 438    4(4c:48 4d:24)
 S4 : 439    4(4d:72)
 S6 : 693    6(2c:2 2e:4 6b:12 6c:24 6d:30)
 S6 : 700    6(6b:12 6c:36 6d:24)
 S6 : 708    6(6b:72)
 S6 : 713    6(6c:72)
 S6 : 692    6(6d:72)
 S12 : 1236   12(12b:24 12c:24 12d:24)
 S12 : 1226   12(12b:24 12d:48)
 D2 : 3,194    2(2b:16 2c:16 2d:40) x 2(1a:24 2c:48)
 D2 : 3,21    2(2b:16 2c:16 2d:40) x 2(2b:16 2c:16 2d:40)
 D2 : 1,193    2(2c:36 2d:12 2e:24) x 2(1a:24 2c:48)
 D2 : 1,19    2(2c:36 2d:12 2e:24) x 2(2b:16 2c:16 2d:40)
 D2 : 1,97    2(2c:36 2d:12 2e:24) x 2(2c:36 2d:12 2e:24)
 D2 : 4,194    2(2c:56 2e:16) x 2(1a:24 2c:48)
 D2 : 4,47    2(2c:56 2e:16) x 2(2b:16 2c:16 2d:40)
 D2 : 4,8    2(2c:56 2e:16) x 2(2c:36 2d:12 2e:24)
 D2 : 4,35    2(2c:56 2e:16) x 2(2c:56 2e:16)
 D2 : 2,193    2(2d:72) x 2(1a:24 2c:48)
 D2 : 2,9    2(2d:72) x 2(2b:16 2c:16 2d:40)
 D2 : 2,13    2(2d:72) x 2(2c:36 2d:12 2e:24)
 D2 : 2,32    2(2d:72) x 2(2c:56 2e:16)
 D2 : 2,5    2(2d:72) x 2(2d:72)
 D3 : 414,1    3(1a:6 3c:36 3d:18 3e:12) x 2(2c:36 2d:12 2e:24)
 D3 : 231,7    3(3c:72) x 2(2b:16 2c:16 2d:40)
 D3 : 231,27    3(3c:72) x 2(2c:56 2e:16)
 D3 : 408,3    3(3e:72) x 2(2b:16 2c:16 2d:40)
 D3 : 408,1    3(3e:72) x 2(2c:36 2d:12 2e:24)
 D3 : 408,4    3(3e:72) x 2(2c:56 2e:16)
 D4 : 438,19    4(4c:48 4d:24) x 2(2b:16 2c:16 2d:40)
 D4 : 438,87    4(4c:48 4d:24) x 2(2c:36 2d:12 2e:24)
 D4 : 438,2    4(4c:48 4d:24) x 2(2d:72)
 D4 : 439,3    4(4d:72) x 2(2b:16 2c:16 2d:40)
 D4 : 439,2    4(4d:72) x 2(2d:72)
 D6 : 700,50    6(6b:12 6c:36 6d:24) x 2(2b:16 2c:16 2d:40)
 D6 : 700,26    6(6b:12 6c:36 6d:24) x 2(2c:56 2e:16)
 D6 : 708,7    6(6b:72) x 2(2b:16 2c:16 2d:40)
 D6 : 708,27    6(6b:72) x 2(2c:56 2e:16)
 D6 : 713,9    6(6c:72) x 2(2b:16 2c:16 2d:40)
 D6 : 713,8    6(6c:72) x 2(2c:36 2d:12 2e:24)
 D6 : 713,32    6(6c:72) x 2(2c:56 2e:16)
 D6 : 692,3    6(6d:72) x 2(2b:16 2c:16 2d:40)
 D6 : 692,4    6(6d:72) x 2(2c:56 2e:16)
 T  : 414,5,40    3(1a:6 3c:36 3d:18 3e:12) x 2(2d:72) x 2(2d:72)
 T  : 196,2,65    3(3b:18 3c:18 3d:36) x 2(2d:72) x 2(2d:72)
