 C2 : 293    2(1a:32 2c:64)
 C2 : 2    2(2b:16 2c:80)
 C2 : 3    2(2c:64 2d:32)
 C2 : 1    2(2c:80 2d:16)
 C2 : 4    2(2d:96)
 C3 : 296    3(3b:24 3c:72)
 C4 : 426    4(4b:16 4c:64 4d:16)
 C4 : 425    4(4b:16 4c:80)
 C4 : 427    4(4c:64 4d:32)
 C4 : 435    4(4d:96)
 C8 : 897    8(8c:96)
 S2 : 3    2(2c:64 2d:32)
 S2 : 1    2(2c:80 2d:16)
 S2 : 4    2(2d:96)
 S4 : 424    4(2c:32 4c:64)
 S4 : 426    4(4b:16 4c:64 4d:16)
 S4 : 425    4(4b:16 4c:80)
 S4 : 427    4(4c:64 4d:32)
 S4 : 435    4(4d:96)
 S6 : 768    6(6b:24 6c:72)
 S8 : 896    8(8b:16 8c:80)
 S8 : 897    8(8c:96)
 D2 : 293,294    2(1a:32 2c:64) x 2(1a:32 2c:64)
 D2 : 2,295    2(2b:16 2c:80) x 2(1a:32 2c:64)
 D2 : 2,6    2(2b:16 2c:80) x 2(2b:16 2c:80)
 D2 : 3,293    2(2c:64 2d:32) x 2(1a:32 2c:64)
 D2 : 3,5    2(2c:64 2d:32) x 2(2b:16 2c:80)
 D2 : 3,20    2(2c:64 2d:32) x 2(2c:64 2d:32)
 D2 : 1,293    2(2c:80 2d:16) x 2(1a:32 2c:64)
 D2 : 1,58    2(2c:80 2d:16) x 2(2b:16 2c:80)
 D2 : 1,3    2(2c:80 2d:16) x 2(2c:64 2d:32)
 D2 : 1,52    2(2c:80 2d:16) x 2(2c:80 2d:16)
 D2 : 4,293    2(2d:96) x 2(1a:32 2c:64)
 D2 : 4,2    2(2d:96) x 2(2b:16 2c:80)
 D2 : 4,3    2(2d:96) x 2(2c:64 2d:32)
 D2 : 4,1    2(2d:96) x 2(2c:80 2d:16)
 D3 : 296,2    3(3b:24 3c:72) x 2(2b:16 2c:80)
 D4 : 426,294    4(4b:16 4c:64 4d:16) x 2(1a:32 2c:64)
 D4 : 426,13    4(4b:16 4c:64 4d:16) x 2(2b:16 2c:80)
 D4 : 426,20    4(4b:16 4c:64 4d:16) x 2(2c:64 2d:32)
 D4 : 426,102    4(4b:16 4c:64 4d:16) x 2(2c:80 2d:16)
 D4 : 425,293    4(4b:16 4c:80) x 2(1a:32 2c:64)
 D4 : 425,25    4(4b:16 4c:80) x 2(2b:16 2c:80)
 D4 : 425,3    4(4b:16 4c:80) x 2(2c:64 2d:32)
 D4 : 425,38    4(4b:16 4c:80) x 2(2c:80 2d:16)
 D4 : 427,5    4(4c:64 4d:32) x 2(2b:16 2c:80)
 D4 : 435,2    4(4d:96) x 2(2b:16 2c:80)
 D8 : 897,17    8(8c:96) x 2(2b:16 2c:80)
 T  : 296,3,21    3(3b:24 3c:72) x 2(2c:64 2d:32) x 2(2c:64 2d:32)
 O  : 296,425,3    3(3b:24 3c:72) x 4(4b:16 4c:80) x 2(2c:64 2d:32)
