 C2 : 149    2(1a:16 2c:32)
 C2 : 1    2(2b:16 2c:32)
 C2 : 2    2(2d:48)
 C3 : 152    3(3b:24 3c:24)
 C4 : 474    4(1a:16 4c:32)
 C4 : 368    4(4c:48)
 S2 : 2    2(2d:48)
 S4 : 280    4(2c:16 4b:16 4c:16)
 S4 : 302    4(2c:16 4c:16 4d:16)
 S4 : 329    4(2c:16 4c:32)
 S4 : 284    4(2c:8 2d:8 4b:16 4c:16)
 S4 : 282    4(2d:16 4c:32)
 S4 : 368    4(4c:48)
 S6 : 480    6(6b:24 6c:24)
 S8 : 608    8(2c:16 8c:32)
 D2 : 1,151    2(2b:16 2c:32) x 2(1a:16 2c:32)
 D2 : 1,16    2(2b:16 2c:32) x 2(2b:16 2c:32)
 D2 : 2,149    2(2d:48) x 2(1a:16 2c:32)
 D2 : 2,1    2(2d:48) x 2(2b:16 2c:32)
 D2 : 2,14    2(2d:48) x 2(2d:48)
 D3 : 152,1    3(3b:24 3c:24) x 2(2b:16 2c:32)
 D4 : 474,1    4(1a:16 4c:32) x 2(2b:16 2c:32)
 D4 : 368,39    4(4c:48) x 2(2b:16 2c:32)
