 C2 : 145    2(1a:18 2c:36)
 C2 : 3    2(2b:12 2c:26 2d:16)
 C2 : 1    2(2c:54)
 C3 : 300    3(1a:6 3c:36 3d:12)
 C3 : 148    3(3b:18 3c:18 3d:18)
 C3 : 152    3(3c:54)
 C3 : 162    3(3d:54)
 C6 : 433    6(6c:36 6d:18)
 C9 : 798    9(9b:54)
 S2 : 1    2(2c:54)
 S4 : 318    4(2c:6 2d:12 4b:12 4c:12 4d:12)
 S6 : 433    6(6c:36 6d:18)
 S18 : 1085   18(18b:36 18d:18)
 D2 : 3,146    2(2b:12 2c:26 2d:16) x 2(1a:18 2c:36)
 D2 : 3,59    2(2b:12 2c:26 2d:16) x 2(2b:12 2c:26 2d:16)
 D2 : 1,145    2(2c:54) x 2(1a:18 2c:36)
 D2 : 1,30    2(2c:54) x 2(2b:12 2c:26 2d:16)
 D3 : 300,2    3(1a:6 3c:36 3d:12) x 2(2c:54)
 D3 : 152,3    3(3c:54) x 2(2b:12 2c:26 2d:16)
 D3 : 152,4    3(3c:54) x 2(2c:54)
 D3 : 162,3    3(3d:54) x 2(2b:12 2c:26 2d:16)
 D6 : 433,7    6(6c:36 6d:18) x 2(2b:12 2c:26 2d:16)
 D9 : 798,3    9(9b:54) x 2(2b:12 2c:26 2d:16)
