 C2 : 147    2(1a:16 2c:64 2e:16)
 D2 : 9,17    2(2c:32 2d:32 2e:32) x 2(2c:32 2d:32 2e:32)
 D2 : 3,147    2(2d:96) x 2(1a:16 2c:64 2e:16)
 D2 : 3,1    2(2d:96) x 2(2b:16 2c:16 2d:48 2e:16)
 D2 : 3,9    2(2d:96) x 2(2c:32 2d:32 2e:32)
 D2 : 3,19    2(2d:96) x 2(2d:96)
 D2 : 4,147    2(2e:96) x 2(1a:16 2c:64 2e:16)
 D2 : 4,23    2(2e:96) x 2(2b:16 2c:16 2d:48 2e:16)
 D2 : 4,6    2(2e:96) x 2(2c:16 2d:32 2e:48)
 D2 : 4,9    2(2e:96) x 2(2c:32 2d:32 2e:32)
 D2 : 4,3    2(2e:96) x 2(2d:96)
 D2 : 4,12    2(2e:96) x 2(2e:96)
 D3 : 176,33    3(3b:12 3c:24 3d:48 3e:12) x 2(2b:16 2c:16 2d:48 2e:16)
 D4 : 330,161    4(4b:16 4c:16 4d:32 4e:32) x 2(1a:16 2c:64 2e:16)
 D4 : 330,2    4(4b:16 4c:16 4d:32 4e:32) x 2(2b:16 2c:16 2d:48 2e:16)
 D4 : 330,72    4(4b:16 4c:16 4d:32 4e:32) x 2(2c:32 2d:32 2e:32)
 D4 : 330,21    4(4b:16 4c:16 4d:32 4e:32) x 2(2e:96)
 D4 : 316,147    4(4b:16 4c:64 4e:16) x 2(1a:16 2c:64 2e:16)
 D4 : 316,1    4(4b:16 4c:64 4e:16) x 2(2b:16 2c:16 2d:48 2e:16)
 D4 : 316,9    4(4b:16 4c:64 4e:16) x 2(2c:32 2d:32 2e:32)
 D4 : 316,21    4(4b:16 4c:64 4e:16) x 2(2e:96)
 D4 : 304,1    4(4c:48 4d:32 4e:16) x 2(2b:16 2c:16 2d:48 2e:16)
 D4 : 304,44    4(4c:48 4d:32 4e:16) x 2(2c:16 2d:32 2e:48)
 D4 : 305,157    4(4c:48 4d:48) x 2(1a:16 2c:64 2e:16)
 D4 : 305,1    4(4c:48 4d:48) x 2(2b:16 2c:16 2d:48 2e:16)
 D4 : 305,69    4(4c:48 4d:48) x 2(2c:16 2d:32 2e:48)
 D4 : 305,17    4(4c:48 4d:48) x 2(2c:32 2d:32 2e:32)
 D4 : 305,19    4(4c:48 4d:48) x 2(2d:96)
 D4 : 305,14    4(4c:48 4d:48) x 2(2e:96)
 D4 : 314,147    4(4c:64 4d:32) x 2(1a:16 2c:64 2e:16)
 D4 : 314,5    4(4c:64 4d:32) x 2(2b:16 2c:16 2d:48 2e:16)
 D4 : 314,6    4(4c:64 4d:32) x 2(2c:16 2d:32 2e:48)
 D4 : 314,9    4(4c:64 4d:32) x 2(2c:32 2d:32 2e:32)
 D4 : 314,3    4(4c:64 4d:32) x 2(2d:96)
 D4 : 314,78    4(4c:64 4d:32) x 2(2e:96)
 D4 : 315,147    4(4d:64 4e:32) x 2(1a:16 2c:64 2e:16)
 D4 : 315,5    4(4d:64 4e:32) x 2(2b:16 2c:16 2d:48 2e:16)
 D4 : 315,6    4(4d:64 4e:32) x 2(2c:16 2d:32 2e:48)
 D4 : 315,9    4(4d:64 4e:32) x 2(2c:32 2d:32 2e:32)
 D4 : 315,3    4(4d:64 4e:32) x 2(2d:96)
 D4 : 315,78    4(4d:64 4e:32) x 2(2e:96)
 D4 : 334,5    4(4d:80 4e:16) x 2(2b:16 2c:16 2d:48 2e:16)
 D4 : 334,46    4(4d:80 4e:16) x 2(2c:16 2d:32 2e:48)
 D4 : 334,76    4(4d:80 4e:16) x 2(2c:32 2d:32 2e:32)
 D4 : 334,92    4(4d:80 4e:16) x 2(2d:96)
 D4 : 334,14    4(4d:80 4e:16) x 2(2e:96)
 D4 : 306,157    4(4d:96) x 2(1a:16 2c:64 2e:16)
 D4 : 306,2    4(4d:96) x 2(2b:16 2c:16 2d:48 2e:16)
 D4 : 306,6    4(4d:96) x 2(2c:16 2d:32 2e:48)
 D4 : 306,72    4(4d:96) x 2(2c:32 2d:32 2e:32)
 D4 : 306,4    4(4d:96) x 2(2e:96)
 D8 : 897,8    8(8b:16 8c:16 8d:48 8e:16) x 2(2b:16 2c:16 2d:48 2e:16)
 D8 : 897,6    8(8b:16 8c:16 8d:48 8e:16) x 2(2c:16 2d:32 2e:48)
 T  : 176,9,77    3(3b:12 3c:24 3d:48 3e:12) x 2(2c:32 2d:32 2e:32) x 2(2c:32 2d:32 2e:32)
 T  : 176,14,25    3(3b:12 3c:24 3d:48 3e:12) x 2(2e:96) x 2(2e:96)
 O  : 183,316,76    3(3b:12 3c:24 3d:48 3e:12) x 4(4b:16 4c:64 4e:16) x 2(2c:32 2d:32 2e:32)
 O  : 219,305,14    3(3b:12 3c:24 3d:48 3e:12) x 4(4c:48 4d:48) x 2(2e:96)
 O  : 179,306,87    3(3b:12 3c:24 3d:48 3e:12) x 4(4d:96) x 2(2c:32 2d:32 2e:32)
