 C2 : 364    2(1a:48 2c:144)
 C2 : 4    2(2b:32 2c:32 2d:96 2e:32)
 C2 : 3    2(2c:192)
 C2 : 5    2(2c:64 2d:64 2e:64)
 C2 : 1    2(2e:192)
 C3 : 626    3(1a:3 3c:81 3d:36 3e:72)
 C3 : 368    3(3b:18 3c:36 3d:90 3e:48)
 C3 : 414    3(3e:192)
 C4 : 769    4(4b:16 4c:32 4d:48 4e:96)
 C4 : 815    4(4b:32 4c:32 4d:96 4e:32)
 C4 : 755    4(4c:144 4e:48)
 C4 : 833    4(4c:192)
 C4 : 759    4(4c:64 4d:64 4e:64)
 C4 : 754    4(4c:64 4d:96 4e:32)
 C4 : 756    4(4d:96 4e:96)
 C4 : 772    4(4e:192)
 C6 : 1701    6(6c:192)
 C6 : 1692    6(6c:96 6d:96)
 C6 : 1737    6(6d:192)
 C6 : 1747    6(6e:192)
 C8 : 2208    8(8c:96 8d:48 8e:48)
 C12 : 2979   12(12b:96 12c:96)
 C12 : 3032   12(12c:48 12d:96 12e:48)
 C12 : 2976   12(12c:96 12d:48 12e:48)
 C12 : 2988   12(12d:192)
 S2 : 3    2(2c:192)
 S2 : 5    2(2c:64 2d:64 2e:64)
 S2 : 1    2(2e:192)
 S4 : 769    4(4b:16 4c:32 4d:48 4e:96)
 S4 : 815    4(4b:32 4c:32 4d:96 4e:32)
 S4 : 755    4(4c:144 4e:48)
 S4 : 833    4(4c:192)
 S4 : 759    4(4c:64 4d:64 4e:64)
 S4 : 754    4(4c:64 4d:96 4e:32)
 S4 : 756    4(4d:96 4e:96)
 S4 : 772    4(4e:192)
 S6 : 1701    6(6c:192)
 S6 : 1692    6(6c:96 6d:96)
 S6 : 1737    6(6d:192)
 S6 : 1747    6(6e:192)
 S8 : 2218    8(8b:16 8c:48 8d:80 8e:48)
 S8 : 2208    8(8c:96 8d:48 8e:48)
 S12 : 3008   12(12b:48 12c:48 12d:48 12e:48)
 S12 : 2979   12(12b:96 12c:96)
 S12 : 3032   12(12c:48 12d:96 12e:48)
 S12 : 2976   12(12c:96 12d:48 12e:48)
 S12 : 2988   12(12d:192)
 S12 : 2977   12(12e:192)
 S24 : 4225   24(24b:48 24c:48 24d:96)
 D2 : 364,365    2(1a:48 2c:144) x 2(1a:48 2c:144)
 D2 : 4,38    2(2b:32 2c:32 2d:96 2e:32) x 2(2b:32 2c:32 2d:96 2e:32)
 D2 : 3,364    2(2c:192) x 2(1a:48 2c:144)
 D2 : 3,4    2(2c:192) x 2(2b:32 2c:32 2d:96 2e:32)
 D2 : 3,18    2(2c:192) x 2(2c:192)
 D2 : 5,8    2(2c:64 2d:64 2e:64) x 2(2b:32 2c:32 2d:96 2e:32)
 D2 : 5,3    2(2c:64 2d:64 2e:64) x 2(2c:192)
 D2 : 5,26    2(2c:64 2d:64 2e:64) x 2(2c:64 2d:64 2e:64)
 D2 : 1,364    2(2e:192) x 2(1a:48 2c:144)
 D2 : 1,12    2(2e:192) x 2(2b:32 2c:32 2d:96 2e:32)
 D2 : 1,3    2(2e:192) x 2(2c:192)
 D2 : 1,10    2(2e:192) x 2(2c:64 2d:64 2e:64)
 D2 : 1,2    2(2e:192) x 2(2e:192)
 D3 : 414,4    3(3e:192) x 2(2b:32 2c:32 2d:96 2e:32)
 D3 : 414,5    3(3e:192) x 2(2c:64 2d:64 2e:64)
 D4 : 769,364    4(4b:16 4c:32 4d:48 4e:96) x 2(1a:48 2c:144)
 D4 : 769,93    4(4b:16 4c:32 4d:48 4e:96) x 2(2b:32 2c:32 2d:96 2e:32)
 D4 : 769,18    4(4b:16 4c:32 4d:48 4e:96) x 2(2c:192)
 D4 : 769,33    4(4b:16 4c:32 4d:48 4e:96) x 2(2c:64 2d:64 2e:64)
 D4 : 769,19    4(4b:16 4c:32 4d:48 4e:96) x 2(2e:192)
 D4 : 815,364    4(4b:32 4c:32 4d:96 4e:32) x 2(1a:48 2c:144)
 D4 : 815,42    4(4b:32 4c:32 4d:96 4e:32) x 2(2b:32 2c:32 2d:96 2e:32)
 D4 : 815,9    4(4b:32 4c:32 4d:96 4e:32) x 2(2c:64 2d:64 2e:64)
 D4 : 815,1    4(4b:32 4c:32 4d:96 4e:32) x 2(2e:192)
 D4 : 755,364    4(4c:144 4e:48) x 2(1a:48 2c:144)
