 C2 : 65    2(1a:8 2c:16)
 C2 : 1    2(2b:8 2c:16)
 C2 : 2    2(2c:16 2d:8)
 C2 : 3    2(2d:24)
 C3 : 80    3(3b:12 3c:12)
 C4 : 113    4(4b:8 4c:16)
 C4 : 124    4(4c:24)
 S2 : 2    2(2c:16 2d:8)
 S2 : 3    2(2d:24)
 S4 : 112    4(2c:8 4c:16)
 S4 : 113    4(4b:8 4c:16)
 S4 : 124    4(4c:24)
 S6 : 192    6(6b:12 6c:12)
 D2 : 65,74    2(1a:8 2c:16) x 2(1a:8 2c:16)
 D2 : 1,65    2(2b:8 2c:16) x 2(1a:8 2c:16)
 D2 : 1,7    2(2b:8 2c:16) x 2(2b:8 2c:16)
 D2 : 2,65    2(2c:16 2d:8) x 2(1a:8 2c:16)
 D2 : 2,13    2(2c:16 2d:8) x 2(2b:8 2c:16)
 D2 : 2,5    2(2c:16 2d:8) x 2(2c:16 2d:8)
 D2 : 3,65    2(2d:24) x 2(1a:8 2c:16)
 D2 : 3,1    2(2d:24) x 2(2b:8 2c:16)
 D2 : 3,2    2(2d:24) x 2(2c:16 2d:8)
 D3 : 80,13    3(3b:12 3c:12) x 2(2b:8 2c:16)
 D4 : 113,74    4(4b:8 4c:16) x 2(1a:8 2c:16)
 D4 : 113,1    4(4b:8 4c:16) x 2(2b:8 2c:16)
 D4 : 113,2    4(4b:8 4c:16) x 2(2c:16 2d:8)
 D4 : 124,1    4(4c:24) x 2(2b:8 2c:16)
 T  : 80,10,17    3(3b:12 3c:12) x 2(2c:16 2d:8) x 2(2c:16 2d:8)
 O  : 81,113,39    3(3b:12 3c:12) x 4(4b:8 4c:16) x 2(2c:16 2d:8)
