 C2 : 413    2(1a:64 2c:128)
 C2 : 1    2(2b:32 2c:16 2d:112 2e:32)
 C2 : 25    2(2c:128 2d:64)
 C2 : 12    2(2c:48 2d:112 2e:32)
 C2 : 8    2(2c:96 2d:48 2e:48)
 C2 : 7    2(2d:192)
 C2 : 2    2(2e:192)
 C3 : 680    3(1a:12 3c:72 3d:72 3e:36)
 C3 : 416    3(3b:18 3c:54 3d:72 3e:48)
 C3 : 444    3(3e:192)
 C4 : 715    4(4b:16 4c:64 4d:32 4e:80)
 C4 : 775    4(4b:32 4c:32 4d:96 4e:32)
 C4 : 828    4(4c:112 4e:80)
 C4 : 725    4(4c:128 4d:64)
 C4 : 771    4(4c:192)
 C4 : 789    4(4c:64 4d:96 4e:32)
 C4 : 719    4(4c:80 4d:80 4e:32)
 C4 : 717    4(4c:96 4d:64 4e:32)
 C4 : 778    4(4d:192)
 C4 : 712    4(4d:96 4e:96)
 C6 : 1623    6(6c:192)
 C6 : 1578    6(6c:48 6d:96 6e:48)
 C6 : 1625    6(6e:192)
 C8 : 2313    8(8b:32 8c:16 8d:112 8e:32)
 C8 : 2304    8(8b:32 8c:32 8d:96 8e:32)
 C8 : 2305    8(8c:64 8d:128)
 C8 : 2306    8(8c:96 8d:96)
 C8 : 2308    8(8d:192)
 C12 : 3088   12(12b:96 12c:96)
 C12 : 3073   12(12d:192)
 S2 : 25    2(2c:128 2d:64)
 S2 : 12    2(2c:48 2d:112 2e:32)
 S2 : 8    2(2c:96 2d:48 2e:48)
 S2 : 7    2(2d:192)
 S2 : 2    2(2e:192)
 S4 : 715    4(4b:16 4c:64 4d:32 4e:80)
 S4 : 775    4(4b:32 4c:32 4d:96 4e:32)
 S4 : 828    4(4c:112 4e:80)
 S4 : 725    4(4c:128 4d:64)
 S4 : 771    4(4c:192)
 S4 : 789    4(4c:64 4d:96 4e:32)
 S4 : 719    4(4c:80 4d:80 4e:32)
 S4 : 717    4(4c:96 4d:64 4e:32)
 S4 : 778    4(4d:192)
 S4 : 712    4(4d:96 4e:96)
 S6 : 1584    6(2c:8 2d:4 6c:48 6d:96 6e:36)
 S6 : 1591    6(2d:12 6c:72 6d:72 6e:36)
 S6 : 1576    6(6b:18 6c:54 6d:72 6e:48)
 S6 : 1623    6(6c:192)
 S6 : 1578    6(6c:48 6d:96 6e:48)
