 C2 : 301    2(1a:50 2c:100)
 C2 : 1    2(2b:12 2c:26 2d:36 2e:48 2f:28)
 C2 : 2    2(2c:90 2e:60)
 C3 : 712    3(1a:6 3c:36 3d:36 3e:36 3f:36)
 C3 : 304    3(3b:18 3c:18 3d:36 3e:54 3f:24)
 C3 : 325    3(3f:150)
 C5 : 1003    5(5c:150)
 C5 : 1002    5(5d:150)
 C5 : 1004    5(5e:150)
 C5 : 1006    5(5f:150)
 C6 : 1026    6(6d:60 6e:60 6f:30)
 C10 : 1682   10(10c:60 10d:60 10f:30)
 C10 : 1683   10(10d:30 10e:60 10f:60)
 C15 : 2583   15(15b:150)
 C15 : 2574   15(15d:150)
 C15 : 2569   15(15e:150)
 S2 : 2    2(2c:90 2e:60)
 S4 : 762    4(2c:10 2d:20 2f:20 4b:20 4c:20 4e:20 4f:40)
 S6 : 1026    6(6d:60 6e:60 6f:30)
 S10 : 1682   10(10c:60 10d:60 10f:30)
 S10 : 1683   10(10d:30 10e:60 10f:60)
 S30 : 3121   30(30b:60 30d:60 30f:30)
 D2 : 1,303    2(2b:12 2c:26 2d:36 2e:48 2f:28) x 2(1a:50 2c:100)
 D2 : 1,99    2(2b:12 2c:26 2d:36 2e:48 2f:28) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D2 : 2,301    2(2c:90 2e:60) x 2(1a:50 2c:100)
 D2 : 2,4    2(2c:90 2e:60) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D3 : 712,45    3(1a:6 3c:36 3d:36 3e:36 3f:36) x 2(2c:90 2e:60)
 D3 : 325,3    3(3f:150) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D5 : 1003,1    5(5c:150) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D5 : 1003,45    5(5c:150) x 2(2c:90 2e:60)
 D5 : 1002,1    5(5d:150) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D5 : 1004,1    5(5e:150) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D5 : 1004,45    5(5e:150) x 2(2c:90 2e:60)
 D5 : 1006,1    5(5f:150) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D6 : 1026,15    6(6d:60 6e:60 6f:30) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D10 : 1682,3   10(10c:60 10d:60 10f:30) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D10 : 1683,3   10(10d:30 10e:60 10f:60) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D15 : 2583,1   15(15b:150) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D15 : 2574,4   15(15d:150) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
 D15 : 2569,1   15(15e:150) x 2(2b:12 2c:26 2d:36 2e:48 2f:28)
