 C2 : 197    2(1a:16 2c:32)
 C2 : 1    2(2b:16 2c:32)
 C2 : 5    2(2c:32 2d:16)
 C2 : 3    2(2d:48)
 C3 : 200    3(3b:24 3c:24)
 C4 : 474    4(1a:16 4c:32)
 C4 : 379    4(4c:48)
 S2 : 5    2(2c:32 2d:16)
 S2 : 3    2(2d:48)
 S4 : 331    4(2c:16 4b:16 4c:16)
 S4 : 354    4(2c:16 4c:32)
 S4 : 328    4(2c:8 2d:8 4b:16 4c:16)
 S4 : 332    4(2d:16 4c:32)
 S4 : 379    4(4c:48)
 S6 : 480    6(6b:24 6c:24)
 S8 : 608    8(2c:8 2d:8 8c:32)
 D2 : 1,198    2(2b:16 2c:32) x 2(1a:16 2c:32)
 D2 : 1,27    2(2b:16 2c:32) x 2(2b:16 2c:32)
 D2 : 5,197    2(2c:32 2d:16) x 2(1a:16 2c:32)
 D2 : 5,25    2(2c:32 2d:16) x 2(2b:16 2c:32)
 D2 : 5,20    2(2c:32 2d:16) x 2(2c:32 2d:16)
 D2 : 3,197    2(2d:48) x 2(1a:16 2c:32)
 D2 : 3,21    2(2d:48) x 2(2b:16 2c:32)
 D2 : 3,5    2(2d:48) x 2(2c:32 2d:16)
 D2 : 3,4    2(2d:48) x 2(2d:48)
 D3 : 200,29    3(3b:24 3c:24) x 2(2b:16 2c:32)
 D4 : 474,5    4(1a:16 4c:32) x 2(2c:32 2d:16)
 D4 : 379,21    4(4c:48) x 2(2b:16 2c:32)
