 C2 : 317    2(1a:24 2c:48)
 C2 : 1    2(2b:16 2c:32 2d:24)
 C2 : 6    2(2c:48 2d:24)
 C2 : 4    2(2c:72)
 C2 : 3    2(2d:72)
 C3 : 320    3(3b:36 3c:36)
 C3 : 334    3(3c:72)
 C4 : 694    4(1a:24 4c:48)
 C5 : 700    5(1a:12 5c:60)
 C6 : 727    6(6b:24 6c:24 6d:24)
 C6 : 724    6(6b:24 6c:48)
 C6 : 732    6(6c:72)
 C6 : 1194    6(6d:72)
 S2 : 6    2(2c:48 2d:24)
 S2 : 4    2(2c:72)
 S2 : 3    2(2d:72)
 S4 : 522    4(2c:16 2d:8 4b:16 4c:16 4d:16)
 S4 : 508    4(2c:24 4b:16 4c:32)
 S4 : 533    4(2d:24 4d:48)
 S6 : 727    6(6b:24 6c:24 6d:24)
 S6 : 724    6(6b:24 6c:48)
 S6 : 726    6(6b:36 6c:36)
 S6 : 732    6(6c:72)
 S6 : 1194    6(6d:72)
 S10 : 1513   10(2c:12 10b:40 10c:20)
 S10 : 1512   10(2c:12 10c:60)
 S10 : 1539   10(2d:12 10b:40 10c:20)
 S10 : 1531   10(2d:12 10c:60)
 D2 : 1,318    2(2b:16 2c:32 2d:24) x 2(1a:24 2c:48)
 D2 : 1,11    2(2b:16 2c:32 2d:24) x 2(2b:16 2c:32 2d:24)
 D2 : 6,317    2(2c:48 2d:24) x 2(1a:24 2c:48)
 D2 : 6,1    2(2c:48 2d:24) x 2(2b:16 2c:32 2d:24)
 D2 : 6,8    2(2c:48 2d:24) x 2(2c:48 2d:24)
 D2 : 4,317    2(2c:72) x 2(1a:24 2c:48)
 D2 : 4,10    2(2c:72) x 2(2b:16 2c:32 2d:24)
 D2 : 4,6    2(2c:72) x 2(2c:48 2d:24)
 D2 : 4,7    2(2c:72) x 2(2c:72)
 D2 : 3,317    2(2d:72) x 2(1a:24 2c:48)
 D2 : 3,10    2(2d:72) x 2(2b:16 2c:32 2d:24)
 D2 : 3,6    2(2d:72) x 2(2c:48 2d:24)
 D2 : 3,4    2(2d:72) x 2(2c:72)
 D2 : 3,5    2(2d:72) x 2(2d:72)
 D3 : 320,74    3(3b:36 3c:36) x 2(2b:16 2c:32 2d:24)
 D3 : 334,1    3(3c:72) x 2(2b:16 2c:32 2d:24)
 D3 : 334,4    3(3c:72) x 2(2c:72)
 D3 : 334,5    3(3c:72) x 2(2d:72)
 D4 : 694,2    4(1a:24 4c:48) x 2(2b:16 2c:32 2d:24)
 D4 : 694,8    4(1a:24 4c:48) x 2(2c:48 2d:24)
 D4 : 694,3    4(1a:24 4c:48) x 2(2d:72)
 D5 : 700,1    5(1a:12 5c:60) x 2(2b:16 2c:32 2d:24)
 D5 : 700,29    5(1a:12 5c:60) x 2(2c:48 2d:24)
 D5 : 700,30    5(1a:12 5c:60) x 2(2c:72)
 D6 : 727,1    6(6b:24 6c:24 6d:24) x 2(2b:16 2c:32 2d:24)
 D6 : 727,4    6(6b:24 6c:24 6d:24) x 2(2c:72)
 D6 : 727,5    6(6b:24 6c:24 6d:24) x 2(2d:72)
 D6 : 724,9    6(6b:24 6c:48) x 2(2b:16 2c:32 2d:24)
 D6 : 724,28    6(6b:24 6c:48) x 2(2c:48 2d:24)
 D6 : 724,67    6(6b:24 6c:48) x 2(2c:72)
 D6 : 732,10    6(6c:72) x 2(2b:16 2c:32 2d:24)
 D6 : 732,29    6(6c:72) x 2(2c:48 2d:24)
 D6 : 732,30    6(6c:72) x 2(2c:72)
 D6 : 1194,1    6(6d:72) x 2(2b:16 2c:32 2d:24)
 D6 : 1194,22    6(6d:72) x 2(2c:72)
 D6 : 1194,25    6(6d:72) x 2(2d:72)
 T  : 320,6,28    3(3b:36 3c:36) x 2(2c:48 2d:24) x 2(2c:48 2d:24)
