 C2 : 298    2(1a:32 2c:160)
 C2 : 10    2(2b:32 2c:32 2d:64 2e:64)
 C2 : 7    2(2c:64 2d:64 2e:64)
 C2 : 1    2(2d:160 2e:32)
 C2 : 4    2(2d:192)
 C2 : 5    2(2d:96 2e:96)
 C2 : 3    2(2e:192)
 C3 : 304    3(3b:12 3c:60 3d:108 3e:12)
 C4 : 632    4(4b:32 4c:32 4d:64 4e:64)
 C4 : 629    4(4b:32 4c:64 4d:64 4e:32)
 C4 : 640    4(4c:128 4d:32 4e:32)
 C4 : 639    4(4c:64 4d:128)
 C4 : 625    4(4c:96 4d:64 4e:32)
 C4 : 638    4(4c:96 4d:96)
 C4 : 624    4(4d:160 4e:32)
 C4 : 628    4(4d:192)
 C5 : 1344    5(1a:2 5b:20 5c:50 5d:90 5e:30)
 S2 : 7    2(2c:64 2d:64 2e:64)
 S2 : 1    2(2d:160 2e:32)
 S2 : 4    2(2d:192)
 S2 : 5    2(2d:96 2e:96)
 S2 : 3    2(2e:192)
 S4 : 632    4(4b:32 4c:32 4d:64 4e:64)
 S4 : 629    4(4b:32 4c:64 4d:64 4e:32)
 S4 : 640    4(4c:128 4d:32 4e:32)
 S4 : 639    4(4c:64 4d:128)
 S4 : 625    4(4c:96 4d:64 4e:32)
 S4 : 638    4(4c:96 4d:96)
 S4 : 624    4(4d:160 4e:32)
 S4 : 628    4(4d:192)
 S6 : 1728    6(6b:12 6c:60 6d:108 6e:12)
 S10 : 2688   10(2e:2 10b:20 10c:40 10d:100 10e:30)
 D2 : 298,299    2(1a:32 2c:160) x 2(1a:32 2c:160)
 D2 : 10,302    2(2b:32 2c:32 2d:64 2e:64) x 2(1a:32 2c:160)
 D2 : 10,31    2(2b:32 2c:32 2d:64 2e:64) x 2(2b:32 2c:32 2d:64 2e:64)
 D2 : 7,298    2(2c:64 2d:64 2e:64) x 2(1a:32 2c:160)
 D2 : 7,39    2(2c:64 2d:64 2e:64) x 2(2b:32 2c:32 2d:64 2e:64)
 D2 : 7,14    2(2c:64 2d:64 2e:64) x 2(2c:64 2d:64 2e:64)
 D2 : 1,298    2(2d:160 2e:32) x 2(1a:32 2c:160)
 D2 : 1,42    2(2d:160 2e:32) x 2(2b:32 2c:32 2d:64 2e:64)
 D2 : 1,17    2(2d:160 2e:32) x 2(2c:64 2d:64 2e:64)
 D2 : 1,29    2(2d:160 2e:32) x 2(2d:160 2e:32)
 D2 : 4,298    2(2d:192) x 2(1a:32 2c:160)
 D2 : 4,39    2(2d:192) x 2(2b:32 2c:32 2d:64 2e:64)
 D2 : 4,7    2(2d:192) x 2(2c:64 2d:64 2e:64)
 D2 : 4,2    2(2d:192) x 2(2d:160 2e:32)
 D2 : 4,19    2(2d:192) x 2(2d:192)
 D2 : 5,298    2(2d:96 2e:96) x 2(1a:32 2c:160)
 D2 : 5,10    2(2d:96 2e:96) x 2(2b:32 2c:32 2d:64 2e:64)
 D2 : 5,7    2(2d:96 2e:96) x 2(2c:64 2d:64 2e:64)
 D2 : 5,2    2(2d:96 2e:96) x 2(2d:160 2e:32)
 D2 : 5,4    2(2d:96 2e:96) x 2(2d:192)
 D2 : 5,6    2(2d:96 2e:96) x 2(2d:96 2e:96)
 D2 : 3,298    2(2e:192) x 2(1a:32 2c:160)
 D2 : 3,13    2(2e:192) x 2(2b:32 2c:32 2d:64 2e:64)
 D2 : 3,7    2(2e:192) x 2(2c:64 2d:64 2e:64)
 D2 : 3,2    2(2e:192) x 2(2d:160 2e:32)
 D2 : 3,4    2(2e:192) x 2(2d:192)
 D2 : 3,5    2(2e:192) x 2(2d:96 2e:96)
 D2 : 3,24    2(2e:192) x 2(2e:192)
 D3 : 304,77    3(3b:12 3c:60 3d:108 3e:12) x 2(2b:32 2c:32 2d:64 2e:64)
 D3 : 304,141    3(3b:12 3c:60 3d:108 3e:12) x 2(2d:160 2e:32)
 D4 : 632,302    4(4b:32 4c:32 4d:64 4e:64) x 2(1a:32 2c:160)
 D4 : 632,13    4(4b:32 4c:32 4d:64 4e:64) x 2(2b:32 2c:32 2d:64 2e:64)
 D4 : 632,111    4(4b:32 4c:32 4d:64 4e:64) x 2(2c:64 2d:64 2e:64)
 D4 : 632,8    4(4b:32 4c:32 4d:64 4e:64) x 2(2d:160 2e:32)
 D4 : 632,121    4(4b:32 4c:32 4d:64 4e:64) x 2(2d:192)
 D4 : 632,32    4(4b:32 4c:32 4d:64 4e:64) x 2(2d:96 2e:96)
 D4 : 632,122    4(4b:32 4c:32 4d:64 4e:64) x 2(2e:192)
 D4 : 629,298    4(4b:32 4c:64 4d:64 4e:32) x 2(1a:32 2c:160)
 D4 : 629,13    4(4b:32 4c:64 4d:64 4e:32) x 2(2b:32 2c:32 2d:64 2e:64)
 D4 : 629,7    4(4b:32 4c:64 4d:64 4e:32) x 2(2c:64 2d:64 2e:64)
 D4 : 629,8    4(4b:32 4c:64 4d:64 4e:32) x 2(2d:160 2e:32)
 D4 : 629,4    4(4b:32 4c:64 4d:64 4e:32) x 2(2d:192)
 D4 : 629,5    4(4b:32 4c:64 4d:64 4e:32) x 2(2d:96 2e:96)
 D4 : 640,90    4(4c:128 4d:32 4e:32) x 2(2b:32 2c:32 2d:64 2e:64)
 D4 : 640,14    4(4c:128 4d:32 4e:32) x 2(2c:64 2d:64 2e:64)
 D4 : 640,99    4(4c:128 4d:32 4e:32) x 2(2d:160 2e:32)
 D4 : 640,72    4(4c:128 4d:32 4e:32) x 2(2d:192)
 D4 : 640,21    4(4c:128 4d:32 4e:32) x 2(2d:96 2e:96)
 D4 : 640,24    4(4c:128 4d:32 4e:32) x 2(2e:192)
 D4 : 639,302    4(4c:64 4d:128) x 2(1a:32 2c:160)
 D4 : 639,13    4(4c:64 4d:128) x 2(2b:32 2c:32 2d:64 2e:64)
 D4 : 639,84    4(4c:64 4d:128) x 2(2c:64 2d:64 2e:64)
 D4 : 639,2    4(4c:64 4d:128) x 2(2d:160 2e:32)
 D4 : 639,4    4(4c:64 4d:128) x 2(2d:192)
 D4 : 639,21    4(4c:64 4d:128) x 2(2d:96 2e:96)
 D4 : 625,302    4(4c:96 4d:64 4e:32) x 2(1a:32 2c:160)
 D4 : 625,13    4(4c:96 4d:64 4e:32) x 2(2b:32 2c:32 2d:64 2e:64)
 D4 : 625,111    4(4c:96 4d:64 4e:32) x 2(2c:64 2d:64 2e:64)
 D4 : 625,8    4(4c:96 4d:64 4e:32) x 2(2d:160 2e:32)
 D4 : 625,121    4(4c:96 4d:64 4e:32) x 2(2d:192)
 D4 : 625,32    4(4c:96 4d:64 4e:32) x 2(2d:96 2e:96)
 D4 : 625,122    4(4c:96 4d:64 4e:32) x 2(2e:192)
 D4 : 638,298    4(4c:96 4d:96) x 2(1a:32 2c:160)
 D4 : 638,67    4(4c:96 4d:96) x 2(2b:32 2c:32 2d:64 2e:64)
 D4 : 638,7    4(4c:96 4d:96) x 2(2c:64 2d:64 2e:64)
 D4 : 638,29    4(4c:96 4d:96) x 2(2d:160 2e:32)
 D4 : 638,4    4(4c:96 4d:96) x 2(2d:192)
 D4 : 638,5    4(4c:96 4d:96) x 2(2d:96 2e:96)
 D4 : 624,142    4(4d:160 4e:32) x 2(2b:32 2c:32 2d:64 2e:64)
 D4 : 624,111    4(4d:160 4e:32) x 2(2c:64 2d:64 2e:64)
 D4 : 624,11    4(4d:160 4e:32) x 2(2d:160 2e:32)
 D4 : 624,19    4(4d:160 4e:32) x 2(2d:192)
 D4 : 624,5    4(4d:160 4e:32) x 2(2d:96 2e:96)
 D4 : 624,3    4(4d:160 4e:32) x 2(2e:192)
 D4 : 628,299    4(4d:192) x 2(1a:32 2c:160)
 D4 : 628,51    4(4d:192) x 2(2b:32 2c:32 2d:64 2e:64)
