 C2 : 161    2(1a:16 2c:32)
 C2 : 1    2(2b:16 2c:32)
 C2 : 6    2(2c:32 2d:16)
 C2 : 3    2(2c:48)
 C2 : 13    2(2d:48)
 C3 : 236    3(1a:12 3c:36)
 C3 : 166    3(3b:18 3c:30)
 C3 : 164    3(3c:48)
 C4 : 251    4(4b:16 4c:32)
 C4 : 244    4(4b:8 4c:40)
 C4 : 245    4(4c:48)
 C6 : 401    6(6b:12 6c:36)
 C6 : 541    6(6c:48)
 C8 : 650    8(8c:48)
 S2 : 6    2(2c:32 2d:16)
 S2 : 3    2(2c:48)
 S2 : 13    2(2d:48)
 S4 : 251    4(4b:16 4c:32)
 S4 : 244    4(4b:8 4c:40)
 S4 : 245    4(4c:48)
 S6 : 410    6(2c:8 2d:4 6c:36)
 S6 : 440    6(2d:12 6c:36)
 S6 : 401    6(6b:12 6c:36)
 S6 : 400    6(6b:18 6c:30)
 S6 : 541    6(6c:48)
 S8 : 624    8(8b:16 8c:32)
 S8 : 650    8(8c:48)
 S12 : 817   12(12b:24 12c:24)
 D2 : 161,162    2(1a:16 2c:32) x 2(1a:16 2c:32)
 D2 : 1,161    2(2b:16 2c:32) x 2(1a:16 2c:32)
 D2 : 1,7    2(2b:16 2c:32) x 2(2b:16 2c:32)
 D2 : 6,161    2(2c:32 2d:16) x 2(1a:16 2c:32)
 D2 : 6,2    2(2c:32 2d:16) x 2(2b:16 2c:32)
 D2 : 6,17    2(2c:32 2d:16) x 2(2c:32 2d:16)
 D2 : 3,161    2(2c:48) x 2(1a:16 2c:32)
 D2 : 3,11    2(2c:48) x 2(2b:16 2c:32)
 D2 : 3,6    2(2c:48) x 2(2c:32 2d:16)
 D2 : 3,35    2(2c:48) x 2(2c:48)
 D2 : 13,161    2(2d:48) x 2(1a:16 2c:32)
 D2 : 13,1    2(2d:48) x 2(2b:16 2c:32)
 D2 : 13,6    2(2d:48) x 2(2c:32 2d:16)
 D2 : 13,3    2(2d:48) x 2(2c:48)
 D3 : 236,4    3(1a:12 3c:36) x 2(2c:48)
 D3 : 164,1    3(3c:48) x 2(2b:16 2c:32)
 D4 : 251,162    4(4b:16 4c:32) x 2(1a:16 2c:32)
 D4 : 251,1    4(4b:16 4c:32) x 2(2b:16 2c:32)
 D4 : 251,6    4(4b:16 4c:32) x 2(2c:32 2d:16)
 D4 : 244,162    4(4b:8 4c:40) x 2(1a:16 2c:32)
 D4 : 244,11    4(4b:8 4c:40) x 2(2b:16 2c:32)
 D4 : 244,6    4(4b:8 4c:40) x 2(2c:32 2d:16)
 D4 : 245,5    4(4c:48) x 2(2b:16 2c:32)
 D4 : 245,23    4(4c:48) x 2(2c:48)
 D6 : 401,5    6(6b:12 6c:36) x 2(2b:16 2c:32)
 D6 : 541,5    6(6c:48) x 2(2b:16 2c:32)
 D8 : 650,5    8(8c:48) x 2(2b:16 2c:32)
 T  : 166,6,18    3(3b:18 3c:30) x 2(2c:32 2d:16) x 2(2c:32 2d:16)
 T  : 164,6,17    3(3c:48) x 2(2c:32 2d:16) x 2(2c:32 2d:16)
 O  : 164,251,18    3(3c:48) x 4(4b:16 4c:32) x 2(2c:32 2d:16)
 O  : 189,244,18    3(3b:18 3c:30) x 4(4b:8 4c:40) x 2(2c:32 2d:16)
 O  : 165,244,6    3(3c:48) x 4(4b:8 4c:40) x 2(2c:32 2d:16)
