 C2 : 109    2(1a:18 2c:144)
 C2 : 1    2(2b:12 2c:12 2d:84 2e:48 2f:6)
 C3 : 118    3(3b:18 3c:18 3d:72 3e:54)
 C3 : 120    3(3c:54 3d:108)
 C3 : 265    3(3f:162)
 C9 : 900    9(9c:108 9d:54)
 C9 : 901    9(9d:162)
 C9 : 902    9(9e:162)
 D2 : 1,111    2(2b:12 2c:12 2d:84 2e:48 2f:6) x 2(1a:18 2c:144)
 D2 : 1,3    2(2b:12 2c:12 2d:84 2e:48 2f:6) x 2(2b:12 2c:12 2d:84 2e:48 2f:6)
 D3 : 118,18    3(3b:18 3c:18 3d:72 3e:54) x 2(2b:12 2c:12 2d:84 2e:48 2f:6)
 D3 : 120,109    3(3c:54 3d:108) x 2(1a:18 2c:144)
 D3 : 120,1    3(3c:54 3d:108) x 2(2b:12 2c:12 2d:84 2e:48 2f:6)
 D3 : 265,1    3(3f:162) x 2(2b:12 2c:12 2d:84 2e:48 2f:6)
 D9 : 900,27    9(9c:108 9d:54) x 2(2b:12 2c:12 2d:84 2e:48 2f:6)
 D9 : 901,27    9(9d:162) x 2(2b:12 2c:12 2d:84 2e:48 2f:6)
 D9 : 902,27    9(9e:162) x 2(2b:12 2c:12 2d:84 2e:48 2f:6)
