 C2 : 329    2(1a:48 2c:96)
 C2 : 3    2(2b:16 2c:32 2d:96)
 C2 : 1    2(2c:48 2d:48 2e:48)
 C2 : 37    2(2c:96 2d:48)
 C2 : 6    2(2d:144)
 C3 : 550    3(1a:12 3c:72 3d:36 3e:24)
 C3 : 332    3(3b:18 3c:54 3d:72)
 C3 : 335    3(3c:144)
 C3 : 364    3(3e:144)
 C4 : 574    4(4b:16 4c:48 4d:80)
 C4 : 579    4(4b:24 4c:96 4d:24)
 C4 : 581    4(4c:112 4e:32)
 C4 : 590    4(4d:144)
 C6 : 850    6(6b:12 6c:84 6d:48)
 C6 : 900    6(6c:144)
 C6 : 974    6(6e:144)
 C8 : 1682    8(8c:48 8d:96)
 C8 : 1690    8(8c:80 8d:64)
 C8 : 1680    8(8d:144)
 C12 : 2248   12(12c:144)
 C12 : 2141   12(12c:96 12d:48)
 C12 : 1968   12(12d:144)
 S2 : 1    2(2c:48 2d:48 2e:48)
 S2 : 37    2(2c:96 2d:48)
 S2 : 6    2(2d:144)
 S4 : 574    4(4b:16 4c:48 4d:80)
 S4 : 579    4(4b:24 4c:96 4d:24)
 S4 : 581    4(4c:112 4e:32)
 S4 : 590    4(4d:144)
 S6 : 865    6(2c:12 6c:72 6d:36 6e:24)
 S6 : 1176    6(2d:12 6c:72 6d:36 6e:24)
 S6 : 855    6(2d:12 6d:108 6e:24)
 S6 : 850    6(6b:12 6c:84 6d:48)
 S6 : 911    6(6b:18 6c:54 6d:72)
 S6 : 900    6(6c:144)
 S6 : 974    6(6e:144)
 S8 : 1682    8(8c:48 8d:96)
 S8 : 1690    8(8c:80 8d:64)
 S8 : 1680    8(8d:144)
 S12 : 2008   12(12b:72 12c:72)
 S12 : 2248   12(12c:144)
 S12 : 1969   12(12c:60 12d:60 12e:24)
 S12 : 2141   12(12c:96 12d:48)
 S12 : 1968   12(12d:144)
 S24 : 2901   24(24b:48 24c:24 24d:72)
 S24 : 2881   24(24b:48 24c:48 24d:48)
 S24 : 2900   24(24c:72 24d:72)
 S24 : 2880   24(24c:96 24d:48)
 D2 : 329,330    2(1a:48 2c:96) x 2(1a:48 2c:96)
 D2 : 3,330    2(2b:16 2c:32 2d:96) x 2(1a:48 2c:96)
 D2 : 3,8    2(2b:16 2c:32 2d:96) x 2(2b:16 2c:32 2d:96)
 D2 : 1,329    2(2c:48 2d:48 2e:48) x 2(1a:48 2c:96)
 D2 : 1,56    2(2c:48 2d:48 2e:48) x 2(2b:16 2c:32 2d:96)
 D2 : 1,38    2(2c:48 2d:48 2e:48) x 2(2c:48 2d:48 2e:48)
 D2 : 37,329    2(2c:96 2d:48) x 2(1a:48 2c:96)
 D2 : 37,4    2(2c:96 2d:48) x 2(2b:16 2c:32 2d:96)
 D2 : 37,1    2(2c:96 2d:48) x 2(2c:48 2d:48 2e:48)
 D2 : 37,40    2(2c:96 2d:48) x 2(2c:96 2d:48)
 D2 : 6,329    2(2d:144) x 2(1a:48 2c:96)
 D2 : 6,3    2(2d:144) x 2(2b:16 2c:32 2d:96)
 D2 : 6,1    2(2d:144) x 2(2c:48 2d:48 2e:48)
 D2 : 6,37    2(2d:144) x 2(2c:96 2d:48)
 D3 : 550,1    3(1a:12 3c:72 3d:36 3e:24) x 2(2c:48 2d:48 2e:48)
 D3 : 335,7    3(3c:144) x 2(2b:16 2c:32 2d:96)
 D3 : 364,3    3(3e:144) x 2(2b:16 2c:32 2d:96)
 D3 : 364,1    3(3e:144) x 2(2c:48 2d:48 2e:48)
 D4 : 574,329    4(4b:16 4c:48 4d:80) x 2(1a:48 2c:96)
 D4 : 574,53    4(4b:16 4c:48 4d:80) x 2(2b:16 2c:32 2d:96)
 D4 : 574,37    4(4b:16 4c:48 4d:80) x 2(2c:96 2d:48)
 D4 : 579,329    4(4b:24 4c:96 4d:24) x 2(1a:48 2c:96)
 D4 : 579,22    4(4b:24 4c:96 4d:24) x 2(2b:16 2c:32 2d:96)
 D4 : 579,37    4(4b:24 4c:96 4d:24) x 2(2c:96 2d:48)
