 C2 : 181    2(1a:56 2c:112)
 C2 : 1    2(2b:16 2c:16 2d:48 2e:32 2f:56)
 C2 : 22    2(2c:56 2e:96 2g:16)
 C2 : 4    2(2f:168)
 C3 : 640    3(1a:6 3c:36 3d:36 3e:36 3f:54)
 C3 : 184    3(3b:18 3c:18 3d:36 3e:54 3f:36 3g:6)
 C3 : 423    3(3g:168)
 C6 : 866    6(6d:168)
 C7 : 1392    7(7e:168)
 C14 : 1737   14(14c:168)
 C14 : 1734   14(14d:168)
 C14 : 1735   14(14f:168)
 C21 : 1824   21(21c:168)
 C21 : 1827   21(21e:168)
 C42 : 1876   42(42b:168)
 S2 : 22    2(2c:56 2e:96 2g:16)
 S2 : 4    2(2f:168)
 S4 : 696    4(2c:16 2d:16 2f:24 4b:16 4d:32 4e:32 4f:32)
 S6 : 864    6(2c:2 2g:4 6b:12 6c:24 6d:36 6e:48 6f:42)
 S6 : 866    6(6d:168)
 S14 : 1737   14(14c:168)
 S14 : 1734   14(14d:168)
 S14 : 1735   14(14f:168)
 S42 : 1876   42(42b:168)
 S42 : 1874   42(42d:168)
 S42 : 1872   42(42e:168)
 S42 : 1877   42(42f:168)
 D2 : 1,182    2(2b:16 2c:16 2d:48 2e:32 2f:56) x 2(1a:56 2c:112)
 D2 : 1,40    2(2b:16 2c:16 2d:48 2e:32 2f:56) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D2 : 22,183    2(2c:56 2e:96 2g:16) x 2(1a:56 2c:112)
 D2 : 22,24    2(2c:56 2e:96 2g:16) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D2 : 22,45    2(2c:56 2e:96 2g:16) x 2(2c:56 2e:96 2g:16)
 D2 : 4,181    2(2f:168) x 2(1a:56 2c:112)
 D2 : 4,2    2(2f:168) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D2 : 4,34    2(2f:168) x 2(2c:56 2e:96 2g:16)
 D2 : 4,5    2(2f:168) x 2(2f:168)
 D3 : 423,1    3(3g:168) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D3 : 423,22    3(3g:168) x 2(2c:56 2e:96 2g:16)
 D6 : 866,3    6(6d:168) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D6 : 866,35    6(6d:168) x 2(2c:56 2e:96 2g:16)
 D7 : 1392,1    7(7e:168) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D7 : 1392,22    7(7e:168) x 2(2c:56 2e:96 2g:16)
 D14 : 1737,2   14(14c:168) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D14 : 1737,34   14(14c:168) x 2(2c:56 2e:96 2g:16)
 D14 : 1734,2   14(14d:168) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D14 : 1734,34   14(14d:168) x 2(2c:56 2e:96 2g:16)
 D14 : 1735,2   14(14f:168) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D14 : 1735,34   14(14f:168) x 2(2c:56 2e:96 2g:16)
 D21 : 1824,2   21(21c:168) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D21 : 1824,22   21(21c:168) x 2(2c:56 2e:96 2g:16)
 D21 : 1827,2   21(21e:168) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D21 : 1827,22   21(21e:168) x 2(2c:56 2e:96 2g:16)
 D42 : 1876,1   42(42b:168) x 2(2b:16 2c:16 2d:48 2e:32 2f:56)
 D42 : 1876,34   42(42b:168) x 2(2c:56 2e:96 2g:16)
 T  : 640,5,14    3(1a:6 3c:36 3d:36 3e:36 3f:54) x 2(2f:168) x 2(2f:168)
 T  : 184,4,17    3(3b:18 3c:18 3d:36 3e:54 3f:36 3g:6) x 2(2f:168) x 2(2f:168)
