 C2 : 79    2(1a:8 2c:16)
 C2 : 1    2(2b:16 2c:8)
 C2 : 7    2(2c:24)
 C3 : 172    3(1a:6 3c:18)
 C3 : 100    3(3b:18 3c:6)
 C3 : 102    3(3c:24)
 C4 : 330    4(1a:8 4c:16)
 C4 : 181    4(4b:16 4c:8)
 C4 : 185    4(4c:24)
 C6 : 337    6(6b:12 6c:12)
 C6 : 336    6(6b:24)
 S2 : 7    2(2c:24)
 S4 : 215    4(2c:8 4b:16)
 S4 : 180    4(2c:8 4b:8 4c:8)
 S4 : 181    4(4b:16 4c:8)
 S4 : 185    4(4c:24)
 S6 : 338    6(2c:6 6b:12 6c:6)
 S6 : 337    6(6b:12 6c:12)
 S6 : 336    6(6b:24)
 S12 : 480   12(12b:24)
 D2 : 1,86    2(2b:16 2c:8) x 2(1a:8 2c:16)
 D2 : 1,6    2(2b:16 2c:8) x 2(2b:16 2c:8)
 D2 : 7,86    2(2c:24) x 2(1a:8 2c:16)
 D2 : 7,1    2(2c:24) x 2(2b:16 2c:8)
 D2 : 7,9    2(2c:24) x 2(2c:24)
 D3 : 172,14    3(1a:6 3c:18) x 2(2c:24)
 D3 : 102,3    3(3c:24) x 2(2b:16 2c:8)
 D3 : 102,8    3(3c:24) x 2(2c:24)
 D4 : 330,1    4(1a:8 4c:16) x 2(2b:16 2c:8)
 D4 : 330,12    4(1a:8 4c:16) x 2(2c:24)
 D4 : 181,6    4(4b:16 4c:8) x 2(2b:16 2c:8)
 D4 : 181,10    4(4b:16 4c:8) x 2(2c:24)
 D4 : 185,1    4(4c:24) x 2(2b:16 2c:8)
 D4 : 185,10    4(4c:24) x 2(2c:24)
 D6 : 337,5    6(6b:12 6c:12) x 2(2b:16 2c:8)
 D6 : 337,7    6(6b:12 6c:12) x 2(2c:24)
 D6 : 336,2    6(6b:24) x 2(2b:16 2c:8)
 D6 : 336,23    6(6b:24) x 2(2c:24)
 T  : 100,10,27    3(3b:18 3c:6) x 2(2c:24) x 2(2c:24)
